학수번호-분반	과목명	교수명	학점	이수구분	강의시간표 및 장소	요일	교시	장소
GEKS007 - KW	[진로·창업] 1학년세미나 I	최원식	1	교양	미정			
GEKS007 - KX	[진로·창업] 1학년세미나 I	최원식	1	교양	미정			
GEKS007 - KY	[진로·창업] 1학년세미나 I	공수현	1	교양	미정			
GEKS007 - KZ	[진로·창업] 1학년세미나 I	공수현	1	교양	미정			
GEKS007 - L1	[진로·창업] 1학년세미나 I	정광섭	1	교양	미정			
GEKS007 - L2	[진로·창업] 1학년세미나 I	정광섭	1	교양	미정			
GEKS007 - L3	[진로·창업] 1학년세미나 I	이용호	1	교양	미정			
GEKS007 - L4	[진로·창업] 1학년세미나 I	이용호	1	교양	미정			
GEKS007 - L5	[진로·창업] 1학년세미나 I	진경석	1	교양	미정			
GEKS007 - L6	[진로·창업] 1학년세미나 I	진경석	1	교양	미정			
GEKS007 - L7	[진로·창업] 1학년세미나 I	천철홍	1	교양	미정			
GEKS007 - L8	[진로·창업] 1학년세미나 I	천철홍	1	교양	미정			
GEKS007 - L9	[진로·창업] 1학년세미나 I	심상희	1	교양	미정			
GEKS007 - LA	[진로·창업] 1학년세미나 I	심상희	1	교양	미정			
GEKS007 - LB	[진로·창업] 1학년세미나 I	권만재	1	교양	미정			
GEKS007 - LC	[진로·창업] 1학년세미나 I	권만재	1	교양	미정			
GEKS007 - LD	[진로·창업] 1학년세미나 I	김동훈	1	교양	미정			
GEKS007 - LE	[진로·창업] 1학년세미나 I	김동훈	1	교양	미정			
GEKS007 - LF	[진로·창업] 1학년세미나 I	주태규	1	교양	미정			
GEKS007 - LG	[진로·창업] 1학년세미나 I	주태규	1	교양	미정			
GEKS007 - LH	[진로·창업] 1학년세미나 I	이순재	1	교양	월(6)	['월']	[[6]]	['']
GEKS007 - LI	[진로·창업] 1학년세미나 I	김성룡	1	교양	미정			
GEKS007 - LJ	[진로·창업] 1학년세미나 I	강정원	1	교양	미정			
GEKS007 - LK	[진로·창업] 1학년세미나 I	곽상규	1	교양	미정			
GEKS007 - LL	[진로·창업] 1학년세미나 I	김중배	1	교양	미정			
GEKS007 - LM	[진로·창업] 1학년세미나 I	문준혁	1	교양	미정			
GEKS007 - LN	[진로·창업] 1학년세미나 I	방준하	1	교양	미정			
GEKS007 - LO	[진로·창업] 1학년세미나 I	백세웅	1	교양	미정			
GEKS007 - LP	[진로·창업] 1학년세미나 I	봉기완	1	교양	미정			
GEKS007 - LQ	[진로·창업] 1학년세미나 I	심상준	1	교양	미정			
GEKS007 - LR	[진로·창업] 1학년세미나 I	안동준	1	교양	미정			
GEKS007 - LS	[진로·창업] 1학년세미나 I	양동수	1	교양	미정			
GEKS007 - LT	[진로·창업] 1학년세미나 I	오민규	1	교양	미정			
GEKS007 - LU	[진로·창업] 1학년세미나 I	원왕연	1	교양	미정			
GEKS007 - LV	[진로·창업] 1학년세미나 I	유승호	1	교양	미정			
GEKS007 - LW	[진로·창업] 1학년세미나 I	이관영	1	교양	미정			
GEKS007 - LX	[진로·창업] 1학년세미나 I	이기봉	1	교양	미정			
GEKS007 - LY	[진로·창업] 1학년세미나 I	이지원	1	교양	미정			
GEKS007 - LZ	[진로·창업] 1학년세미나 I	임상혁	1	교양	미정			
GEKS007 - M1	[진로·창업] 1학년세미나 I	정윤장	1	교양	미정			
GEKS007 - M2	[진로·창업] 1학년세미나 I	정현욱	1	교양	미정			
GEKS007 - M3	[진로·창업] 1학년세미나 I	최정규	1	교양	미정			
GEKS007 - M4	[진로·창업] 1학년세미나 I	하정숙	1	교양	미정			
GEKS007 - M5	[진로·창업] 1학년세미나 I	윤호규	1	교양	미정			
GEKS007 - M6	[진로·창업] 1학년세미나 I	남산	1	교양	미정			
GEKS007 - M7	[진로·창업] 1학년세미나 I	김영근	1	교양	미정			
GEKS007 - M8	[진로·창업] 1학년세미나 I	이헌	1	교양	미정			
GEKS007 - M9	[진로·창업] 1학년세미나 I	임상호	1	교양	미정			
GEKS007 - MA	[진로·창업] 1학년세미나 I	이준호	1	교양	미정			
GEKS007 - MB	[진로·창업] 1학년세미나 I	성윤모	1	교양	미정			
GEKS007 - MC	[진로·창업] 1학년세미나 I	김웅	1	교양	미정			
GEKS007 - MD	[진로·창업] 1학년세미나 I	이재승	1	교양	미정			
GEKS007 - ME	[진로·창업] 1학년세미나 I	강윤찬	1	교양	미정			
GEKS007 - MF	[진로·창업] 1학년세미나 I	오승주	1	교양	미정			
GEKS007 - MG	[진로·창업] 1학년세미나 I	서지훈	1	교양	미정			
GEKS007 - MH	[진로·창업] 1학년세미나 I	이인환	1	교양	미정			
GEKS007 - MI	[진로·창업] 1학년세미나 I	김세호	1	교양	미정			
GEKS007 - MJ	[진로·창업] 1학년세미나 I	강희민	1	교양	미정			
GEKS007 - MK	[진로·창업] 1학년세미나 I	강용묵	1	교양	미정			
GEKS007 - ML	[진로·창업] 1학년세미나 I	김수영	1	교양	미정			
GEKS007 - MM	[진로·창업] 1학년세미나 I	김동회	1	교양	미정			
GEKS007 - MN	[진로·창업] 1학년세미나 I	전석우	1	교양	미정			
GEKS007 - MO	[진로·창업] 1학년세미나 I	손석수	1	교양	미정			
GEKS007 - MP	[진로·창업] 1학년세미나 I	강영종	1	교양	미정			
GEKS007 - MQ	[진로·창업] 1학년세미나 I	김지형	1	교양	미정			
GEKS007 - MR	[진로·창업] 1학년세미나 I	이우진	1	교양	미정			
GEKS007 - MS	[진로·창업] 1학년세미나 I	윤영수	1	교양	미정			
GEKS007 - MT	[진로·창업] 1학년세미나 I	유철상	1	교양	미정			
GEKS007 - MU	[진로·창업] 1학년세미나 I	홍승관	1	교양	미정			
GEKS007 - MV	[진로·창업] 1학년세미나 I	공정식	1	교양	미정			
GEKS007 - MW	[진로·창업] 1학년세미나 I	지광습	1	교양	미정			
GEKS007 - MX	[진로·창업] 1학년세미나 I	이종섭	1	교양	미정			
GEKS007 - MY	[진로·창업] 1학년세미나 I	최항석	1	교양	미정			
GEKS007 - MZ	[진로·창업] 1학년세미나 I	주영규	1	교양	미정			
GEKS007 - N1	[진로·창업] 1학년세미나 I	조훈희	1	교양	미정			
GEKS007 - N2	[진로·창업] 1학년세미나 I	이종구	1	교양	미정			
GEKS007 - N3	[진로·창업] 1학년세미나 I	백경록	1	교양	미정			
GEKS007 - N4	[진로·창업] 1학년세미나 I	박희등	1	교양	미정			
GEKS007 - N5	[진로·창업] 1학년세미나 I	강승모	1	교양	미정			
GEKS007 - N6	[진로·창업] 1학년세미나 I	김동완	1	교양	미정			
GEKS007 - N7	[진로·창업] 1학년세미나 I	이재상	1	교양	미정			
GEKS007 - N8	[진로·창업] 1학년세미나 I	손상영	1	교양	미정			
GEKS007 - N9	[진로·창업] 1학년세미나 I	허연숙	1	교양	미정			
GEKS007 - NA	[진로·창업] 1학년세미나 I	김승준	1	교양	미정			
GEKS007 - NB	[진로·창업] 1학년세미나 I	정동휘	1	교양	미정			
GEKS007 - NC	[진로·창업] 1학년세미나 I	정동혁	1	교양	미정			
GEKS007 - ND	[진로·창업] 1학년세미나 I	조경화	1	교양	미정			
GEKS007 - NE	[진로·창업] 1학년세미나 I	김현섭	1	교양	미정			
GEKS007 - NF	[진로·창업] 1학년세미나 I	원정연	1	교양	미정			
GEKS007 - NG	[진로·창업] 1학년세미나 I	이광호	1	교양	미정			
GEKS007 - NH	[진로·창업] 1학년세미나 I	이건원	1	교양	미정			
GEKS007 - NI	[진로·창업] 1학년세미나 I	이황	1	교양	미정			
GEKS007 - NJ	[진로·창업] 1학년세미나 I	강용태	1	교양	미정			
GEKS007 - NK	[진로·창업] 1학년세미나 I	노건우	1	교양	미정			
GEKS007 - NL	[진로·창업] 1학년세미나 I	문두환	1	교양	미정			
GEKS007 - NM	[진로·창업] 1학년세미나 I	박신석	1	교양	미정			
GEKS007 - NN	[진로·창업] 1학년세미나 I	송용남	1	교양	미정			
GEKS007 - NO	[진로·창업] 1학년세미나 I	심준형	1	교양	미정			
GEKS007 - NP	[진로·창업] 1학년세미나 I	유동주	1	교양	미정			
GEKS007 - NQ	[진로·창업] 1학년세미나 I	유재영	1	교양	미정			
GEKS007 - NR	[진로·창업] 1학년세미나 I	윤석구	1	교양	미정			
GEKS007 - NS	[진로·창업] 1학년세미나 I	이병양	1	교양	미정			
GEKS007 - NT	[진로·창업] 1학년세미나 I	임성균	1	교양	미정			
GEKS007 - NU	[진로·창업] 1학년세미나 I	정석	1	교양	미정			
GEKS007 - NV	[진로·창업] 1학년세미나 I	정우진	1	교양	미정			
GEKS007 - NW	[진로·창업] 1학년세미나 I	정재원	1	교양	미정			
GEKS007 - NX	[진로·창업] 1학년세미나 I	최병호	1	교양	미정			
GEKS007 - NY	[진로·창업] 1학년세미나 I	최원준	1	교양	미정			
GEKS007 - NZ	[진로·창업] 1학년세미나 I	나성수	1	교양	미정			
GEKS007 - P1	[진로·창업] 1학년세미나 I	홍대희	1	교양	미정			
GEKS007 - P2	[진로·창업] 1학년세미나 I	최인찬	1	교양	미정			
GEKS007 - P3	[진로·창업] 1학년세미나 I	정의승	1	교양	미정			
GEKS007 - P4	[진로·창업] 1학년세미나 I	류홍서	1	교양	미정			
GEKS007 - P5	[진로·창업] 1학년세미나 I	이철웅	1	교양	미정			
GEKS007 - P6	[진로·창업] 1학년세미나 I	백준걸	1	교양	미정			
GEKS007 - P7	[진로·창업] 1학년세미나 I	김성범	1	교양	미정			
GEKS007 - P8	[진로·창업] 1학년세미나 I	정태수	1	교양	미정			
GEKS007 - P9	[진로·창업] 1학년세미나 I	강필성	1	교양	미정			
GEKS007 - PA	[진로·창업] 1학년세미나 I	한성원	1	교양	미정			
GEKS007 - PB	[진로·창업] 1학년세미나 I	이효경	1	교양	미정			
GEKS007 - PC	[진로·창업] 1학년세미나 I	이상원	1	교양	미정			
GEKS007 - PD	[진로·창업] 1학년세미나 I	송병덕	1	교양	미정			
GEKS007 - PE	[진로·창업] 1학년세미나 I	김태근	1	교양	미정			
GEKS007 - PF	[진로·창업] 1학년세미나 I	김태근	1	교양	미정			
GEKS007 - PG	[진로·창업] 1학년세미나 I	김창수	1	교양	미정			
GEKS007 - PH	[진로·창업] 1학년세미나 I	김창수	1	교양	미정			
GEKS007 - PI	[진로·창업] 1학년세미나 I	김용신	1	교양	미정			
GEKS007 - PJ	[진로·창업] 1학년세미나 I	김용신	1	교양	미정			
GEKS007 - PK	[진로·창업] 1학년세미나 I	이형민	1	교양	미정			
GEKS007 - PL	[진로·창업] 1학년세미나 I	이형민	1	교양	미정			
GEKS007 - PM	[진로·창업] 1학년세미나 I	최승연	1	교양	미정			
GEKS007 - PN	[진로·창업] 1학년세미나 I	최승연	1	교양	미정			
GEKS007 - PO	[진로·창업] 1학년세미나 I	심재원	1	교양	미정			
GEKS007 - PP	[진로·창업] 1학년세미나 I	심재원	1	교양	미정			
GEKS007 - PQ	[진로·창업] 1학년세미나 I	김중헌	1	교양	미정			
GEKS007 - PR	[진로·창업] 1학년세미나 I	김중헌	1	교양	미정			
GEKS007 - PS	[진로·창업] 1학년세미나 I	차영수	1	교양	미정			
GEKS007 - PT	[진로·창업] 1학년세미나 I	차영수	1	교양	미정			
GEKS007 - PU	[진로·창업] 1학년세미나 I	오윤호	1	교양	미정			
GEKS007 - PV	[진로·창업] 1학년세미나 I	오윤호	1	교양	미정			
GEKS007 - PW	[진로·창업] 1학년세미나 I	이남윤	1	교양	미정			
GEKS007 - PX	[진로·창업] 1학년세미나 I	이남윤	1	교양	미정			
GEKS007 - PY	[진로·창업] 1학년세미나 I	궁재하	1	교양	미정			
GEKS007 - PZ	[진로·창업] 1학년세미나 I	궁재하	1	교양	미정			
GEKS007 - Q1	[진로·창업] 1학년세미나 I	이기복	1	교양	미정			
GEKS007 - Q2	[진로·창업] 1학년세미나 I	이기복	1	교양	미정			
GEKS007 - Q3	[진로·창업] 1학년세미나 I	진경환	1	교양	미정			
GEKS007 - Q4	[진로·창업] 1학년세미나 I	진경환	1	교양	미정			
GEKS007 - Q5	[진로·창업] 1학년세미나 I	신원재	1	교양	미정			
GEKS007 - Q6	[진로·창업] 1학년세미나 I	신원재	1	교양	미정			
GEKS007 - Q7	[진로·창업] 1학년세미나 I	박중진	1	교양	미정			
GEKS007 - Q8	[진로·창업] 1학년세미나 I	임춘학	1	교양	미정			
GEKS007 - Q9	[진로·창업] 1학년세미나 I	한기훈	1	교양	미정			
GEKS007 - QA	[진로·창업] 1학년세미나 I	김현정	1	교양	미정			
GEKS007 - QB	[진로·창업] 1학년세미나 I	김철우	1	교양	미정			
GEKS007 - QC	[진로·창업] 1학년세미나 I	김현경	1	교양	미정			
GEKS007 - QD	[진로·창업] 1학년세미나 I	한금선	1	교양	미정			
GEKS007 - QE	[진로·창업] 1학년세미나 I	서문경애	1	교양	미정			
GEKS007 - QF	[진로·창업] 1학년세미나 I	송준아	1	교양	미정			
GEKS007 - QG	[진로·창업] 1학년세미나 I	설근희	1	교양	미정			
GEKS007 - QH	[진로·창업] 1학년세미나 I	추진아	1	교양	미정			
GEKS007 - QI	[진로·창업] 1학년세미나 I	신현정	1	교양	미정			
GEKS007 - QJ	[진로·창업] 1학년세미나 I	김성렬	1	교양	미정			
GEKS007 - QK	[진로·창업] 1학년세미나 I	김경해	1	교양	미정			
GEKS007 - QL	[진로·창업] 1학년세미나 I	한정현	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - QM	[진로·창업] 1학년세미나 I	육동석	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - QN	[진로·창업] 1학년세미나 I	정순영	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - QO	[진로·창업] 1학년세미나 I	유헌창	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - QP	[진로·창업] 1학년세미나 I	박성빈	1	교양	미정			
GEKS007 - QQ	[진로·창업] 1학년세미나 I	임희석	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - QR	[진로·창업] 1학년세미나 I	정연돈	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - QS	[진로·창업] 1학년세미나 I	정성우	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - QT	[진로·창업] 1학년세미나 I	이재훈	1	교양	미정			
GEKS007 - QU	[진로·창업] 1학년세미나 I	이주섭	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - QV	[진로·창업] 1학년세미나 I	허준범	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - QW	[진로·창업] 1학년세미나 I	김현우	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - QX	[진로·창업] 1학년세미나 I	주창희	1	교양	미정			
GEKS007 - QY	[진로·창업] 1학년세미나 I	김진규	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - QZ	[진로·창업] 1학년세미나 I	김영근	1	교양	미정			
GEKS007 - R1	[진로·창업] 1학년세미나 I	윤지원	1	교양	미정			
GEKS007 - R2	[진로·창업] 1학년세미나 I	박정흠	1	교양	미정			
GEKS007 - R3	[진로·창업] 1학년세미나 I	최원석	1	교양	미정			
GEKS007 - R4	[진로·창업] 1학년세미나 I	이태일	1	교양	미정			
GEKS007 - R5	[진로·창업] 1학년세미나 I	이태일	1	교양	미정			
GEKS007 - R6	[진로·창업] 1학년세미나 I	인치호	1	교양	미정			
GEKS007 - R7	[진로·창업] 1학년세미나 I	인치호	1	교양	미정			
GEKS007 - R8	[진로·창업] 1학년세미나 I	권민성	1	교양	미정			
GEKS007 - R9	[진로·창업] 1학년세미나 I	권민성	1	교양	미정			
GEKS007 - RA	[진로·창업] 1학년세미나 I	유승헌	1	교양	미정			
GEKS007 - RB	[진로·창업] 1학년세미나 I	유승헌	1	교양	미정			
GEKS007 - RC	[진로·창업] 1학년세미나 I	김보섭	1	교양	미정			
GEKS007 - RD	[진로·창업] 1학년세미나 I	김보섭	1	교양	미정			
GEKS007 - RE	[진로·창업] 1학년세미나 I	이예승	1	교양	미정			
GEKS007 - RF	[진로·창업] 1학년세미나 I	이예승	1	교양	미정			
GEKS007 - RG	[진로·창업] 1학년세미나 I	이준	1	교양	미정			
GEKS007 - RH	[진로·창업] 1학년세미나 I	이준	1	교양	미정			
GEKS007 - RJ	[진로·창업] 1학년세미나 I	곽도원	1	교양	미정			
GEKS007 - RK	[진로·창업] 1학년세미나 I	이동은	1	교양	미정			
GEKS007 - RL	[진로·창업] 1학년세미나 I	James William Potter	1	교양	미정			
GEKS007 - RM	[진로·창업] 1학년세미나 I	김병기	1	교양	미정			
GEKS007 - RN	[진로·창업] 1학년세미나 I	김성한	1	교양	미정			
GEKS007 - RO	[진로·창업] 1학년세미나 I	김은기	1	교양	미정			
GEKS007 - RP	[진로·창업] 1학년세미나 I	김정호	1	교양	미정			
GEKS007 - RQ	[진로·창업] 1학년세미나 I	Robert Rudolf	1	교양	미정			
GEKS007 - RR	[진로·창업] 1학년세미나 I	박인원	1	교양	미정			
GEKS007 - RS	[진로·창업] 1학년세미나 I	서창록	1	교양	미정			
GEKS007 - RT	[진로·창업] 1학년세미나 I	마동훈	1	교양	미정			
GEKS007 - RU	[진로·창업] 1학년세미나 I	김성태	1	교양	미정			
GEKS007 - RV	[진로·창업] 1학년세미나 I	윤영민	1	교양	미정			
GEKS007 - RW	[진로·창업] 1학년세미나 I	김성철	1	교양	미정			
GEKS007 - RX	[진로·창업] 1학년세미나 I	김정현	1	교양	미정			
GEKS007 - RY	[진로·창업] 1학년세미나 I	박지훈	1	교양	미정			
GEKS007 - RZ	[진로·창업] 1학년세미나 I	정세훈	1	교양	미정			
GEKS007 - S1	[진로·창업] 1학년세미나 I	최세정	1	교양	미정			
GEKS007 - S2	[진로·창업] 1학년세미나 I	Hee Sun Park	1	교양	미정			
GEKS007 - S3	[진로·창업] 1학년세미나 I	이헌율	1	교양	미정			
GEKS007 - S4	[진로·창업] 1학년세미나 I	정윤혁	1	교양	미정			
GEKS007 - S5	[진로·창업] 1학년세미나 I	백현미	1	교양	미정			
GEKS007 - S6	[진로·창업] 1학년세미나 I	신혜린	1	교양	미정			
GEKS007 - S7	[진로·창업] 1학년세미나 I	이선경	1	교양	미정			
GEKS007 - S8	[진로·창업] 1학년세미나 I	박아란	1	교양	미정			
GEKS007 - S9	[진로·창업] 1학년세미나 I	김담희	1	교양	미정			
GEKS007 - SA	[진로·창업] 1학년세미나 I	이상원	1	교양	미정			
GEKS007 - SB	[진로·창업] 1학년세미나 I	윤대성	1	교양	미정			
GEKS007 - SC	[진로·창업] 1학년세미나 I	최영운	1	교양	미정			
GEKS007 - SD	[진로·창업] 1학년세미나 I	염정열	1	교양	미정			
GEKS007 - SE	[진로·창업] 1학년세미나 I	구자현	1	교양	미정			
GEKS007 - SF	[진로·창업] 1학년세미나 I	유용상	1	교양	미정			
GEKS007 - SG	[진로·창업] 1학년세미나 I	이규백	1	교양	미정			
GEKS007 - SH	[진로·창업] 1학년세미나 I	이기성	1	교양	미정			
GEKS007 - SI	[진로·창업] 1학년세미나 I	고영학	1	교양	미정			
GEKS007 - SJ	[진로·창업] 1학년세미나 I	최연호	1	교양	미정			
GEKS007 - SK	[진로·창업] 1학년세미나 I	윤명근	1	교양	미정			
GEKS007 - SL	[진로·창업] 1학년세미나 I	성준경	1	교양	미정			
GEKS007 - SM	[진로·창업] 1학년세미나 I	박재용	1	교양	미정			
GEKS007 - SN	[진로·창업] 1학년세미나 I	박제원	1	교양	미정			
GEKS007 - SO	[진로·창업] 1학년세미나 I	안준용	1	교양	미정			
GEKS007 - SP	[진로·창업] 1학년세미나 I	김성은	1	교양	미정			
GEKS007 - SQ	[진로·창업] 1학년세미나 I	이재웅	1	교양	미정			
GEKS007 - SR	[진로·창업] 1학년세미나 I	서형주	1	교양	미정			
GEKS007 - SS	[진로·창업] 1학년세미나 I	김인환	1	교양	미정			
GEKS007 - ST	[진로·창업] 1학년세미나 I	김희남	1	교양	미정			
GEKS007 - SU	[진로·창업] 1학년세미나 I	신민정	1	교양	미정			
GEKS007 - SV	[진로·창업] 1학년세미나 I	이하나	1	교양	미정			
GEKS007 - SW	[진로·창업] 1학년세미나 I	김성욱	1	교양	미정			
GEKS007 - SX	[진로·창업] 1학년세미나 I	문경환	1	교양	미정			
GEKS007 - SY	[진로·창업] 1학년세미나 I	변상훈	1	교양	미정			
GEKS007 - SZ	[진로·창업] 1학년세미나 I	최재윤	1	교양	미정			
GEKS007 - T1	[진로·창업] 1학년세미나 I	원승현	1	교양	미정			
GEKS007 - T2	[진로·창업] 1학년세미나 I	이원호	1	교양	미정			
GEKS007 - T3	[진로·창업] 1학년세미나 I	김준선	1	교양	미정			
GEKS007 - T4	[진로·창업] 1학년세미나 I	최윤형	1	교양	미정			
GEKS007 - T5	[진로·창업] 1학년세미나 I	강미경	1	교양	미정			
GEKS007 - T6	[진로·창업] 1학년세미나 I	김성욱	1	교양	미정			
GEKS007 - T7	[진로·창업] 1학년세미나 I	문경환	1	교양	미정			
GEKS007 - T8	[진로·창업] 1학년세미나 I	변상훈	1	교양	미정			
GEKS007 - T9	[진로·창업] 1학년세미나 I	최재윤	1	교양	미정			
GEKS007 - TA	[진로·창업] 1학년세미나 I	원승현	1	교양	미정			
GEKS007 - TB	[진로·창업] 1학년세미나 I	이원호	1	교양	미정			
GEKS007 - TC	[진로·창업] 1학년세미나 I	김준선	1	교양	미정			
GEKS007 - TD	[진로·창업] 1학년세미나 I	최윤형	1	교양	미정			
GEKS007 - TE	[진로·창업] 1학년세미나 I	강미경	1	교양	미정			
GEKS007 - TF	[진로·창업] 1학년세미나 I	오하나	1	교양	미정			
GEKS007 - TG	[진로·창업] 1학년세미나 I	김진호	1	교양	미정			
GEKS007 - TH	[진로·창업] 1학년세미나 I	김록리	1	교양	미정			
GEKS007 - TI	[진로·창업] 1학년세미나 I	박성철	1	교양	미정			
GEKS007 - TJ	[진로·창업] 1학년세미나 I	최홍조	1	교양	미정			
GEKS007 - TK	[진로·창업] 1학년세미나 I	이준협	1	교양	미정			
GEKS007 - TL	[진로·창업] 1학년세미나 I	최만규	1	교양	미정			
GEKS007 - TM	[진로·창업] 1학년세미나 I	이종태	1	교양	미정			
GEKS007 - TN	[진로·창업] 1학년세미나 I	김혜영	1	교양	미정			
GEKS007 - TO	[진로·창업] 1학년세미나 I	오하나	1	교양	미정			
GEKS007 - TP	[진로·창업] 1학년세미나 I	김진호	1	교양	미정			
GEKS007 - TQ	[진로·창업] 1학년세미나 I	김록리	1	교양	미정			
GEKS007 - TR	[진로·창업] 1학년세미나 I	박성철	1	교양	미정			
GEKS007 - TS	[진로·창업] 1학년세미나 I	최홍조	1	교양	미정			
GEKS007 - TT	[진로·창업] 1학년세미나 I	이준협	1	교양	미정			
GEKS007 - TU	[진로·창업] 1학년세미나 I	최만규	1	교양	미정			
GEKS007 - TV	[진로·창업] 1학년세미나 I	이종태	1	교양	미정			
GEKS007 - TW	[진로·창업] 1학년세미나 I	김혜영	1	교양	미정			
GEKS007 - TX	[진로·창업] 1학년세미나 I	강수진	1	교양	미정			
GEKS007 - TY	[진로·창업] 1학년세미나 I	강수진	1	교양	미정			
GEKS007 - TZ	[진로·창업] 1학년세미나 I	강윤희	1	교양	미정			
GEKS007 - W1	[진로·창업] 1학년세미나 I	강윤희	1	교양	미정			
GEKS007 - W2	[진로·창업] 1학년세미나 I	김상중	1	교양	미정			
GEKS007 - W3	[진로·창업] 1학년세미나 I	김상중	1	교양	미정			
GEKS007 - W4	[진로·창업] 1학년세미나 I	이병준	1	교양	미정			
GEKS007 - W5	[진로·창업] 1학년세미나 I	이병준	1	교양	미정			
GEKS007 - W6	[진로·창업] 1학년세미나 I	이재형	1	교양	미정			
GEKS007 - W7	[진로·창업] 1학년세미나 I	이재형	1	교양	미정			
GEKS007 - W8	[진로·창업] 1학년세미나 I	이승훈	1	교양	미정			
GEKS007 - W9	[진로·창업] 1학년세미나 I	이승훈	1	교양	미정			
GEKS007 - WA	[진로·창업] 1학년세미나 I	박종수	1	교양	미정			
GEKS007 - WB	[진로·창업] 1학년세미나 I	박종수	1	교양	미정			
GEKS007 - WC	[진로·창업] 1학년세미나 I	홍영기	1	교양	미정			
GEKS007 - WD	[진로·창업] 1학년세미나 I	홍영기	1	교양	미정			
GEKS007 - WE	[진로·창업] 1학년세미나 I	차진아	1	교양	미정			
GEKS007 - WF	[진로·창업] 1학년세미나 I	차진아	1	교양	미정			
GEKS007 - WG	[진로·창업] 1학년세미나 I	유병현	1	교양	미정			
GEKS007 - WH	[진로·창업] 1학년세미나 I	유병현	1	교양	미정			
GEKS007 - WI	[진로·창업] 1학년세미나 I	이대희	1	교양	미정			
GEKS007 - WJ	[진로·창업] 1학년세미나 I	이대희	1	교양	미정			
GEKS007 - WK	[진로·창업] 1학년세미나 I	김제완	1	교양	미정			
GEKS007 - WL	[진로·창업] 1학년세미나 I	김제완	1	교양	미정			
GEKS007 - WM	[진로·창업] 1학년세미나 I	이상민	1	교양	금(3-4)	['금']	[[3, 4]]	['']
GEKS007 - WN	[진로·창업] 1학년세미나 I	봉미미	1	교양	금(3-4)	['금']	[[3, 4]]	['']
GEKS007 - WO	[진로·창업] 1학년세미나 I	손승현	1	교양	금(3-4)	['금']	[[3, 4]]	['']
GEKS007 - WP	[진로·창업] 1학년세미나 I	이보라	1	교양	금(3-4)	['금']	[[3, 4]]	['']
GEKS007 - WQ	[진로·창업] 1학년세미나 I	Insook Han	1	교양	미정			
GEKS007 - WR	[진로·창업] 1학년세미나 I	Insook Han	1	교양	미정			
GEKS007 - WS	[진로·창업] 1학년세미나 I	강현민	1	교양	미정			
GEKS007 - WT	[진로·창업] 1학년세미나 I	윤성진	1	교양	미정			
GEKS007 - WU	[진로·창업] 1학년세미나 I	정주혁	1	교양	미정			
GEKS007 - WV	[진로·창업] 1학년세미나 I	정주혁	1	교양	미정			
GEKS007 - WW	[진로·창업] 1학년세미나 I	박종훈	1	교양	미정			
GEKS007 - WX	[진로·창업] 1학년세미나 I	천승현	1	교양	미정			
GEKS007 - WY	[진로·창업] 1학년세미나 I	천승현	1	교양	미정			
GEKS007 - WZ	[진로·창업] 1학년세미나 I	김대규	1	교양	미정			
GEKS007 - X1	[진로·창업] 1학년세미나 I	이윤정	1	교양	미정			
GEKS007 - X2	[진로·창업] 1학년세미나 I	임정하	1	교양	미정			
GEKS007 - X3	[진로·창업] 1학년세미나 I	김유경	1	교양	미정			
GEKS007 - X4	[진로·창업] 1학년세미나 I	이예영	1	교양	미정			
GEKS007 - X5	[진로·창업] 1학년세미나 I	유난숙	1	교양	미정			
GEKS007 - X6	[진로·창업] 1학년세미나 I	고지원	1	교양	미정			
GEKS007 - X7	[진로·창업] 1학년세미나 I	권혁진	1	교양	미정			
GEKS007 - X8	[진로·창업] 1학년세미나 I	김홍찬	1	교양	미정			
GEKS007 - X9	[진로·창업] 1학년세미나 I	김용철	1	교양	미정			
GEKS007 - XA	[진로·창업] 1학년세미나 I	김동중	1	교양	미정			
GEKS007 - XB	[진로·창업] 1학년세미나 I	김희정	1	교양	미정			
GEKS007 - XC	[진로·창업] 1학년세미나 I	이창희	1	교양	미정			
GEKS007 - XD	[진로·창업] 1학년세미나 I	김유범	1	교양	미정			
GEKS007 - XE	[진로·창업] 1학년세미나 I	이순영	1	교양	미정			
GEKS007 - XF	[진로·창업] 1학년세미나 I	정재림	1	교양	미정			
GEKS007 - XG	[진로·창업] 1학년세미나 I	정재림	1	교양	미정			
GEKS007 - XH	[진로·창업] 1학년세미나 I	강정화	1	교양	미정			
GEKS007 - XI	[진로·창업] 1학년세미나 I	정태구	1	교양	미정			
GEKS007 - XJ	[진로·창업] 1학년세미나 I	정태구	1	교양	미정			
GEKS007 - XK	[진로·창업] 1학년세미나 I	어도선	1	교양	미정			
GEKS007 - XL	[진로·창업] 1학년세미나 I	어도선	1	교양	미정			
